Index,County,date,other,other,black,white,other,missing,Suppressed
"10,517",Sampson,5/24/2021,4,3,88,241,105,97,
"10,518",Sampson,5/17/2021,7,9,147,271,142,40,
"10,519",Sampson,5/10/2021,5,7,115,263,139,64,
"10,520",Sampson,5/3/2021,2,1,91,236,136,38,
"10,521",Sampson,4/26/2021,5,5,114,267,61,38,
"10,522",Sampson,4/19/2021,3,9,124,248,79,25,
"10,523",Sampson,4/12/2021,9,5,149,355,223,13,
"10,524",Sampson,4/5/2021,4,11,270,559,203,45,
"10,525",Sampson,3/29/2021,18,13,294,584,129,26,
"10,526",Sampson,3/22/2021,20,14,337,804,159,23,
"10,527",Sampson,3/15/2021,20,26,480,947,194,30,
"10,528",Sampson,3/8/2021,16,11,426,967,326,222,
"10,529",Sampson,3/1/2021,21,6,319,"1,049",115,21,
"10,530",Sampson,2/22/2021,8,13,284,672,32,12,
"10,531",Sampson,2/15/2021,3,4,155,232,20,4,
"10,532",Sampson,2/8/2021,13,17,321,558,30,21,
"10,533",Sampson,2/1/2021,12,5,266,537,24,26,
"10,534",Sampson,1/25/2021,7,4,179,546,16,4,
"10,535",Sampson,1/18/2021,29,13,710,"1,568",76,46,
"10,536",Sampson,1/11/2021,21,8,335,"1,061",20,22,
"10,537",Sampson,1/4/2021,4,3,52,384,21,54,
"10,538",Sampson,12/28/2020,5,7,37,224,11,9,
"10,539",Sampson,12/21/2020,2,5,15,125,9,2,
"10,540",Sampson,12/14/2020,0,1,7,77,6,1,
"10,541",Scotland,4/24/2023,0,0,0,0,,,0
"10,542",Scotland,4/17/2023,0,0,0,0,,,0
"10,543",Scotland,4/10/2023,0,0,0,0,,,1
"10,544",Scotland,4/3/2023,0,0,2,0,,1,3
"10,545",Scotland,3/27/2023,0,0,0,3,0,,1
"10,546",Scotland,3/20/2023,0,0,0,0,0,,0
"10,547",Scotland,3/13/2023,0,0,2,3,0,,0
"10,548",Scotland,3/6/2023,0,0,2,0,,,1
"10,549",Scotland,2/27/2023,0,0,2,1,1,1,1
"10,550",Scotland,2/20/2023,0,0,0,0,,,2
"10,551",Scotland,2/13/2023,0,0,2,0,,,1
"10,552",Scotland,2/6/2023,0,0,0,0,,,2
"10,553",Scotland,1/30/2023,0,0,0,0,,,2
"10,554",Scotland,1/23/2023,0,0,2,1,1,0,0
"10,555",Scotland,1/16/2023,0,0,5,0,0,4,1
"10,556",Scotland,1/9/2023,0,0,5,1,0,3,0
"10,557",Scotland,1/2/2023,0,0,1,0,0,1,2
"10,558",Scotland,12/26/2022,0,0,2,0,,3,1
"10,559",Scotland,12/19/2022,0,0,1,1,,1,0
"10,560",Scotland,12/12/2022,0,0,2,1,,0,3
"10,561",Scotland,12/5/2022,0,0,4,3,0,0,1
"10,562",Scotland,11/28/2022,0,0,6,2,0,0,0
"10,563",Scotland,11/21/2022,0,0,2,1,,3,0
"10,564",Scotland,11/14/2022,0,0,0,4,0,1,1
"10,565",Scotland,11/7/2022,0,0,0,0,,,2
"10,566",Scotland,10/31/2022,0,0,2,2,0,0,2
"10,567",Scotland,10/24/2022,0,0,3,1,1,0,1
"10,568",Scotland,10/17/2022,0,0,2,6,0,2,1
"10,569",Scotland,10/10/2022,0,0,7,2,0,0,3
"10,570",Scotland,10/3/2022,0,0,3,1,1,0,0
"10,571",Scotland,9/26/2022,0,0,2,5,0,0,0
"10,572",Scotland,9/19/2022,0,0,9,2,0,0,0
"10,573",Scotland,9/12/2022,0,0,3,1,0,0,1
"10,574",Scotland,9/5/2022,0,0,4,2,,0,1
"10,575",Scotland,8/29/2022,0,0,3,2,1,3,0
"10,576",Scotland,8/22/2022,0,0,6,2,2,0,4
"10,577",Scotland,8/15/2022,0,0,12,6,,0,0
"10,578",Scotland,8/8/2022,0,0,19,3,1,2,1
"10,579",Scotland,8/1/2022,0,0,7,2,4,3,3
"10,580",Scotland,7/25/2022,0,0,11,1,0,1,2
"10,581",Scotland,7/18/2022,0,0,12,18,0,3,1
"10,582",Scotland,7/11/2022,0,0,15,14,1,2,4
"10,583",Scotland,7/4/2022,0,0,8,9,1,0,1
"10,584",Scotland,6/27/2022,0,0,8,5,,0,1
"10,585",Scotland,6/20/2022,0,0,6,5,2,2,1
"10,586",Scotland,6/13/2022,0,0,12,8,0,2,2
"10,587",Scotland,6/6/2022,0,0,11,3,,0,4
"10,588",Scotland,5/30/2022,0,0,7,7,0,2,0
"10,589",Scotland,5/23/2022,0,0,11,7,1,0,2
"10,590",Scotland,5/16/2022,0,0,9,7,0,0,3
"10,591",Scotland,5/9/2022,0,0,15,11,1,0,1
"10,592",Scotland,5/2/2022,0,0,12,2,3,0,6
"10,593",Scotland,4/25/2022,0,0,12,2,0,0,2
"10,594",Scotland,4/18/2022,0,0,9,9,0,4,1
"10,595",Scotland,4/11/2022,0,0,6,10,0,1,1
"10,596",Scotland,4/4/2022,0,0,14,11,0,1,4
"10,597",Scotland,3/28/2022,0,0,17,4,3,1,4
"10,598",Scotland,3/21/2022,0,0,8,4,0,3,1
"10,599",Scotland,3/14/2022,0,0,5,2,,1,2
"10,600",Scotland,3/7/2022,0,0,18,8,1,8,0
"10,601",Scotland,2/28/2022,0,0,12,1,0,2,8
"10,602",Scotland,2/21/2022,0,0,10,2,0,2,3
"10,603",Scotland,2/14/2022,0,0,12,21,0,10,5
"10,604",Scotland,2/7/2022,0,0,23,10,3,1,3
"10,605",Scotland,1/31/2022,0,0,21,16,4,5,2
"10,606",Scotland,1/24/2022,0,0,70,26,8,8,9
"10,607",Scotland,1/17/2022,0,0,41,21,7,5,10
"10,608",Scotland,1/10/2022,0,0,42,23,6,8,16
"10,609",Scotland,1/3/2022,0,0,55,38,21,9,15
"10,610",Scotland,12/27/2021,0,0,62,42,7,14,10
"10,611",Scotland,12/20/2021,0,0,30,25,3,7,3
"10,612",Scotland,12/13/2021,0,0,63,36,3,8,10
"10,613",Scotland,12/6/2021,0,0,28,20,5,12,6
"10,614",Scotland,11/29/2021,0,0,38,34,7,29,9
"10,615",Scotland,11/22/2021,0,0,35,23,1,12,8
"10,616",Scotland,11/15/2021,0,0,38,24,3,29,6
"10,617",Scotland,11/8/2021,0,0,35,33,2,24,12
"10,618",Scotland,11/1/2021,0,0,17,28,1,17,6
"10,619",Scotland,10/25/2021,0,0,23,28,3,14,8
"10,620",Scotland,10/18/2021,0,0,21,16,0,18,11
"10,621",Scotland,10/11/2021,0,0,55,28,6,14,3
"10,622",Scotland,10/4/2021,0,0,32,42,3,22,9
"10,623",Scotland,9/27/2021,0,0,44,42,7,33,16
"10,624",Scotland,9/20/2021,0,0,57,53,6,18,26
"10,625",Scotland,9/13/2021,0,0,72,81,2,51,17
"10,626",Scotland,9/6/2021,0,0,69,78,2,53,28
"10,627",Scotland,8/30/2021,0,0,81,107,10,62,43
"10,628",Scotland,8/23/2021,0,0,94,143,12,17,46
"10,629",Scotland,8/16/2021,0,0,100,175,9,51,49
"10,630",Scotland,8/9/2021,0,0,123,84,6,28,24
"10,631",Scotland,8/2/2021,0,0,152,108,8,37,36
"10,632",Scotland,7/26/2021,0,0,114,75,3,32,33
"10,633",Scotland,7/19/2021,0,0,65,47,3,7,22
"10,634",Scotland,7/12/2021,0,0,94,60,8,26,16
"10,635",Scotland,7/5/2021,0,0,44,32,2,18,15
"10,636",Scotland,6/28/2021,0,0,55,32,2,14,13
"10,637",Scotland,6/21/2021,0,0,59,38,5,19,14
"10,638",Scotland,6/14/2021,0,0,61,48,3,9,17
"10,639",Scotland,6/7/2021,0,0,81,55,7,22,13
"10,640",Scotland,5/31/2021,0,0,48,46,6,13,15
"10,641",Scotland,5/24/2021,0,0,49,58,3,16,19
"10,642",Scotland,5/17/2021,0,0,113,116,14,19,21
"10,643",Scotland,5/10/2021,0,0,84,86,8,14,27
"10,644",Scotland,5/3/2021,0,0,62,68,9,7,16
"10,645",Scotland,4/26/2021,0,0,130,105,7,18,34
"10,646",Scotland,4/19/2021,0,0,131,107,7,10,34
"10,647",Scotland,4/12/2021,0,0,121,129,14,11,42
"10,648",Scotland,4/5/2021,0,0,220,249,21,37,62
"10,649",Scotland,3/29/2021,0,0,193,210,14,32,53
"10,650",Scotland,3/22/2021,0,0,326,329,8,23,74
"10,651",Scotland,3/15/2021,0,0,376,464,32,39,92
"10,652",Scotland,3/8/2021,0,0,505,553,81,131,102
"10,653",Scotland,3/1/2021,0,0,168,324,35,17,64
"10,654",Scotland,2/22/2021,0,0,265,412,12,16,72
"10,655",Scotland,2/15/2021,0,0,91,143,10,3,23
"10,656",Scotland,2/8/2021,0,0,363,458,45,3,70
"10,657",Scotland,2/1/2021,0,0,362,439,16,30,48
"10,658",Scotland,1/25/2021,0,0,301,714,16,52,54
"10,659",Scotland,1/18/2021,0,0,169,608,15,18,51
"10,660",Scotland,1/11/2021,0,0,54,186,6,10,19
"10,661",Scotland,1/4/2021,0,0,26,109,5,63,10
"10,662",Scotland,12/28/2020,0,0,32,146,5,157,22
"10,663",Scotland,12/21/2020,0,0,8,57,3,,15
"10,664",Scotland,12/14/2020,0,0,0,2,1,,0
"10,665",Stanly,4/24/2023,0,0,0,0,,,0
"10,666",Stanly,4/17/2023,0,0,0,0,0,,0
"10,667",Stanly,4/10/2023,0,0,0,0,,,2
"10,668",Stanly,4/3/2023,0,0,0,0,,,2
"10,669",Stanly,3/27/2023,0,0,0,0,,,1
"10,670",Stanly,3/20/2023,0,0,0,0,,,2
"10,671",Stanly,3/13/2023,0,0,0,0,,,1
"10,672",Stanly,3/6/2023,0,0,1,3,1,,0
"10,673",Stanly,2/27/2023,0,0,0,0,,,1
"10,674",Stanly,2/20/2023,0,0,0,0,0,,0
"10,675",Stanly,2/13/2023,0,0,0,0,0,0,0
"10,676",Stanly,2/6/2023,0,0,1,2,0,1,0
"10,677",Stanly,1/30/2023,0,0,0,4,,0,1
"10,678",Stanly,1/23/2023,0,0,1,2,0,,0
"10,679",Stanly,1/16/2023,0,0,1,2,1,0,0
"10,680",Stanly,1/9/2023,0,0,3,4,0,0,0
"10,681",Stanly,1/2/2023,0,0,0,2,1,0,1
"10,682",Stanly,12/26/2022,0,0,2,1,1,2,0
"10,683",Stanly,12/19/2022,0,0,0,0,,,1
"10,684",Stanly,12/12/2022,0,0,2,2,1,1,1
"10,685",Stanly,12/5/2022,0,0,3,2,0,2,0
"10,686",Stanly,11/28/2022,0,0,1,4,0,0,0
"10,687",Stanly,11/21/2022,0,0,0,2,0,1,0
"10,688",Stanly,11/14/2022,0,0,1,2,0,0,0
"10,689",Stanly,11/7/2022,0,0,2,3,0,0,2
"10,690",Stanly,10/31/2022,0,0,0,0,,,2
"10,691",Stanly,10/24/2022,0,0,7,5,1,1,0
"10,692",Stanly,10/17/2022,0,0,3,5,0,0,0
"10,693",Stanly,10/10/2022,0,0,2,5,0,1,0
"10,694",Stanly,10/3/2022,0,0,1,1,0,1,0
"10,695",Stanly,9/26/2022,0,0,2,8,0,0,0
"10,696",Stanly,9/19/2022,0,0,1,4,1,0,2
"10,697",Stanly,9/12/2022,0,0,6,4,1,3,1
"10,698",Stanly,9/5/2022,0,0,2,6,1,0,2
"10,699",Stanly,8/29/2022,0,0,0,6,5,0,1
"10,700",Stanly,8/22/2022,0,0,3,11,0,2,0
"10,701",Stanly,8/15/2022,0,0,8,10,2,1,0
"10,702",Stanly,8/8/2022,0,0,4,3,2,5,1
"10,703",Stanly,8/1/2022,0,0,5,11,1,6,1
"10,704",Stanly,7/25/2022,0,0,3,11,1,2,0
"10,705",Stanly,7/18/2022,0,0,6,24,0,2,0
"10,706",Stanly,7/11/2022,0,0,8,16,0,1,0
"10,707",Stanly,7/4/2022,0,0,6,10,1,1,2
"10,708",Stanly,6/27/2022,0,0,1,11,1,2,0
"10,709",Stanly,6/20/2022,0,0,5,11,0,,0
"10,710",Stanly,6/13/2022,0,0,4,13,0,1,0
"10,711",Stanly,6/6/2022,0,0,5,11,1,0,1
"10,712",Stanly,5/30/2022,0,0,4,8,1,2,0
"10,713",Stanly,5/23/2022,0,0,5,12,2,3,0
"10,714",Stanly,5/16/2022,0,0,11,8,1,1,0
"10,715",Stanly,5/9/2022,0,0,1,15,3,2,2
"10,716",Stanly,5/2/2022,0,0,2,15,2,0,3
"10,717",Stanly,4/25/2022,0,0,4,14,1,0,2
"10,718",Stanly,4/18/2022,0,0,3,16,1,3,0
"10,719",Stanly,4/11/2022,0,0,8,12,3,0,0
"10,720",Stanly,4/4/2022,0,0,7,10,4,0,3
"10,721",Stanly,3/28/2022,0,0,1,19,1,3,0
"10,722",Stanly,3/21/2022,0,0,6,16,1,2,4
"10,723",Stanly,3/14/2022,0,0,12,11,2,4,0
"10,724",Stanly,3/7/2022,0,0,20,18,0,3,1
"10,725",Stanly,2/28/2022,0,0,15,18,4,1,1
"10,726",Stanly,2/21/2022,0,0,10,19,5,2,0
"10,727",Stanly,2/14/2022,0,0,6,19,5,3,1
"10,728",Stanly,2/7/2022,0,0,15,26,1,3,0
"10,729",Stanly,1/31/2022,0,0,11,48,3,4,2
"10,730",Stanly,1/24/2022,0,0,33,43,4,5,4
"10,731",Stanly,1/17/2022,0,0,19,51,9,5,2
"10,732",Stanly,1/10/2022,0,0,17,68,8,2,7
"10,733",Stanly,1/3/2022,0,0,25,102,13,7,5
"10,734",Stanly,12/27/2021,0,0,24,71,12,9,6
"10,735",Stanly,12/20/2021,0,0,12,55,7,8,8
"10,736",Stanly,12/13/2021,0,0,11,117,7,8,6
"10,737",Stanly,12/6/2021,0,0,16,133,9,4,5
"10,738",Stanly,11/29/2021,0,0,35,93,8,15,5
"10,739",Stanly,11/22/2021,0,0,15,74,8,2,6
"10,740",Stanly,11/15/2021,0,0,34,123,7,8,5
"10,741",Stanly,11/8/2021,0,0,35,152,15,7,5
"10,742",Stanly,11/1/2021,0,0,28,92,2,14,4
"10,743",Stanly,10/25/2021,0,0,33,83,6,7,8
"10,744",Stanly,10/18/2021,0,0,29,81,9,11,7
"10,745",Stanly,10/11/2021,0,0,23,95,5,9,5
"10,746",Stanly,10/4/2021,0,0,53,175,6,26,15
"10,747",Stanly,9/27/2021,0,0,25,202,7,15,5
"10,748",Stanly,9/20/2021,0,0,39,207,11,18,11
"10,749",Stanly,9/13/2021,0,0,37,225,14,29,10
"10,750",Stanly,9/6/2021,0,0,44,294,5,44,7
"10,751",Stanly,8/30/2021,0,0,95,375,16,12,8
"10,752",Stanly,8/23/2021,0,0,49,364,22,27,11
"10,753",Stanly,8/16/2021,0,0,89,362,17,24,7
"10,754",Stanly,8/9/2021,0,0,79,350,23,13,17
"10,755",Stanly,8/2/2021,0,0,59,313,20,11,11
"10,756",Stanly,7/26/2021,0,0,50,296,18,19,15
"10,757",Stanly,7/19/2021,0,0,54,278,18,19,8
"10,758",Stanly,7/12/2021,0,0,39,137,12,8,3
"10,759",Stanly,7/5/2021,0,0,40,94,10,6,9
"10,760",Stanly,6/28/2021,0,0,33,107,5,8,9
"10,761",Stanly,6/21/2021,0,0,58,154,8,8,24
"10,762",Stanly,6/14/2021,0,0,26,128,11,18,11
"10,763",Stanly,6/7/2021,0,0,22,110,4,6,14
"10,764",Stanly,5/31/2021,0,0,39,153,19,10,13
"10,765",Stanly,5/24/2021,0,0,52,237,25,9,18
"10,766",Stanly,5/17/2021,0,0,59,329,23,24,19
"10,767",Stanly,5/10/2021,0,0,44,283,21,22,21
"10,768",Stanly,5/3/2021,0,0,75,292,12,14,26
"10,769",Stanly,4/26/2021,0,0,79,379,30,13,17
"10,770",Stanly,4/19/2021,0,0,62,396,19,13,21
"10,771",Stanly,4/12/2021,0,0,87,517,12,9,32
"10,772",Stanly,4/5/2021,0,0,185,"1,217",28,16,52
"10,773",Stanly,3/29/2021,0,0,163,801,17,11,45
"10,774",Stanly,3/22/2021,0,0,249,"1,044",72,11,66
"10,775",Stanly,3/15/2021,0,0,97,920,9,10,42
"10,776",Stanly,3/8/2021,0,0,110,"1,063",20,6,45
"10,777",Stanly,3/1/2021,0,0,118,"1,096",26,15,32
"10,778",Stanly,2/22/2021,0,0,115,"1,109",14,36,11
"10,779",Stanly,2/15/2021,0,0,41,224,20,0,7
"10,780",Stanly,2/8/2021,0,0,83,932,12,5,17
"10,781",Stanly,2/1/2021,0,0,186,917,8,25,34
"10,782",Stanly,1/25/2021,0,0,61,973,25,34,7
"10,783",Stanly,1/18/2021,0,0,111,"1,856",96,53,16
"10,784",Stanly,1/11/2021,0,0,53,900,14,10,17
"10,785",Stanly,1/4/2021,0,0,22,405,12,90,9
"10,786",Stanly,12/28/2020,0,0,13,207,3,73,6
"10,787",Stanly,12/21/2020,0,0,1,48,,1,0
"10,788",Stanly,12/14/2020,0,0,0,13,,,0
"10,789",Stokes,4/24/2023,0,0,0,0,,,0
"10,790",Stokes,4/17/2023,0,0,0,0,0,,0
"10,791",Stokes,4/10/2023,0,0,0,0,,,1
"10,792",Stokes,4/3/2023,0,0,1,5,1,,0
"10,793",Stokes,3/27/2023,0,0,0,3,1,1,0
"10,794",Stokes,3/20/2023,0,0,0,5,,,0
"10,795",Stokes,3/13/2023,0,0,0,3,0,1,0
"10,796",Stokes,3/6/2023,0,0,0,4,0,0,0
"10,797",Stokes,2/27/2023,0,0,0,0,,,1
"10,798",Stokes,2/20/2023,0,0,0,0,,,2
"10,799",Stokes,2/13/2023,0,0,0,2,0,,1
"10,800",Stokes,2/6/2023,0,0,0,0,,,1
"10,801",Stokes,1/30/2023,0,0,0,6,0,,0
"10,802",Stokes,1/23/2023,0,0,0,3,1,1,0
"10,803",Stokes,1/16/2023,0,0,0,0,0,0,0
"10,804",Stokes,1/9/2023,0,0,0,0,,,1
"10,805",Stokes,1/2/2023,0,0,0,0,,,2
"10,806",Stokes,12/26/2022,0,0,1,3,0,1,0
"10,807",Stokes,12/19/2022,0,0,0,0,,,1
"10,808",Stokes,12/12/2022,0,0,0,3,0,0,0
"10,809",Stokes,12/5/2022,0,0,1,3,0,1,0
"10,810",Stokes,11/28/2022,0,0,0,2,1,0,0
"10,811",Stokes,11/21/2022,0,0,0,0,,,2
"10,812",Stokes,11/14/2022,0,0,0,4,1,2,0
"10,813",Stokes,11/7/2022,0,0,1,2,0,1,0
"10,814",Stokes,10/31/2022,0,0,1,4,0,0,0
"10,815",Stokes,10/24/2022,0,0,0,0,,,1
"10,816",Stokes,10/17/2022,0,0,0,3,1,0,0
"10,817",Stokes,10/10/2022,0,0,0,4,3,0,0
"10,818",Stokes,10/3/2022,0,0,2,0,1,1,1
"10,819",Stokes,9/26/2022,0,0,0,3,0,1,0
"10,820",Stokes,9/19/2022,0,0,1,5,1,1,0
"10,821",Stokes,9/12/2022,0,0,0,2,2,0,0
"10,822",Stokes,9/5/2022,0,0,2,8,1,1,0
"10,823",Stokes,8/29/2022,0,0,0,7,0,,0
"10,824",Stokes,8/22/2022,0,0,0,12,1,1,0
"10,825",Stokes,8/15/2022,0,0,0,7,0,0,0
"10,826",Stokes,8/8/2022,0,0,0,7,2,0,0
"10,827",Stokes,8/1/2022,0,0,1,8,1,1,0
"10,828",Stokes,7/25/2022,0,0,0,13,2,1,0
"10,829",Stokes,7/18/2022,0,0,1,14,0,0,0
"10,830",Stokes,7/11/2022,0,0,2,19,1,0,0
"10,831",Stokes,7/4/2022,0,0,0,5,1,,0
"10,832",Stokes,6/27/2022,0,0,0,9,0,0,0
"10,833",Stokes,6/20/2022,0,0,0,14,3,,1
"10,834",Stokes,6/13/2022,0,0,1,3,1,0,0
"10,835",Stokes,6/6/2022,0,0,0,13,1,0,0
"10,836",Stokes,5/30/2022,0,0,0,6,2,0,0
"10,837",Stokes,5/23/2022,0,0,0,8,4,,0
"10,838",Stokes,5/16/2022,0,0,0,8,0,1,0
"10,839",Stokes,5/9/2022,0,0,0,11,1,0,1
"10,840",Stokes,5/2/2022,0,0,0,10,3,0,0
"10,841",Stokes,4/25/2022,0,0,1,7,0,0,0
"10,842",Stokes,4/18/2022,0,0,1,15,2,0,0
"10,843",Stokes,4/11/2022,0,0,0,11,2,1,0
"10,844",Stokes,4/4/2022,0,0,0,12,2,0,0
"10,845",Stokes,3/28/2022,0,0,0,10,0,2,0
"10,846",Stokes,3/21/2022,0,0,1,16,0,0,0
"10,847",Stokes,3/14/2022,0,0,1,16,1,1,0
"10,848",Stokes,3/7/2022,0,0,0,15,2,1,0
"10,849",Stokes,2/28/2022,0,0,1,15,1,1,1
"10,850",Stokes,2/21/2022,0,0,0,23,2,0,0
"10,851",Stokes,2/14/2022,0,0,5,23,0,0,0
"10,852",Stokes,2/7/2022,0,0,1,26,1,2,0
"10,853",Stokes,1/31/2022,0,0,6,37,5,2,0
"10,854",Stokes,1/24/2022,0,0,1,34,6,3,0
"10,855",Stokes,1/17/2022,0,0,2,41,2,3,0
"10,856",Stokes,1/10/2022,0,0,8,62,7,1,1
"10,857",Stokes,1/3/2022,0,0,6,77,5,2,3
"10,858",Stokes,12/27/2021,0,0,10,88,15,2,1
"10,859",Stokes,12/20/2021,0,0,1,62,3,7,1
"10,860",Stokes,12/13/2021,0,0,6,74,5,5,0
"10,861",Stokes,12/6/2021,0,0,2,61,5,3,3
"10,862",Stokes,11/29/2021,0,0,11,125,7,6,4
"10,863",Stokes,11/22/2021,0,0,12,67,4,2,1
"10,864",Stokes,11/15/2021,0,0,6,104,11,10,2
"10,865",Stokes,11/8/2021,0,0,7,139,8,10,2
"10,866",Stokes,11/1/2021,0,0,5,81,7,8,0
"10,867",Stokes,10/25/2021,0,0,3,85,7,2,1
"10,868",Stokes,10/18/2021,0,0,5,106,12,2,0
"10,869",Stokes,10/11/2021,0,0,1,92,4,9,0
"10,870",Stokes,10/4/2021,0,0,3,127,4,6,1
"10,871",Stokes,9/27/2021,0,0,2,141,9,1,1
"10,872",Stokes,9/20/2021,0,0,4,170,11,3,1
"10,873",Stokes,9/13/2021,0,0,2,222,12,9,5
"10,874",Stokes,9/6/2021,0,0,8,251,11,10,1
"10,875",Stokes,8/30/2021,0,0,14,288,20,6,3
"10,876",Stokes,8/23/2021,0,0,11,350,14,9,8
"10,877",Stokes,8/16/2021,0,0,11,304,12,10,1
"10,878",Stokes,8/9/2021,0,0,13,315,21,24,11
"10,879",Stokes,8/2/2021,0,0,21,313,21,18,5
"10,880",Stokes,7/26/2021,0,0,19,295,35,9,0
"10,881",Stokes,7/19/2021,0,0,9,203,33,4,1
"10,882",Stokes,7/12/2021,0,0,7,117,14,5,1
"10,883",Stokes,7/5/2021,0,0,3,98,16,0,0
"10,884",Stokes,6/28/2021,0,0,8,89,18,3,1
"10,885",Stokes,6/21/2021,0,0,11,149,17,0,0
"10,886",Stokes,6/14/2021,0,0,6,113,19,4,0
"10,887",Stokes,6/7/2021,0,0,14,142,15,2,2
"10,888",Stokes,5/31/2021,0,0,9,163,16,7,3
"10,889",Stokes,5/24/2021,0,0,16,209,21,6,4
"10,890",Stokes,5/17/2021,0,0,18,347,23,11,3
"10,891",Stokes,5/10/2021,0,0,8,323,28,12,7
"10,892",Stokes,5/3/2021,0,0,13,293,16,5,9
"10,893",Stokes,4/26/2021,0,0,17,289,19,44,5
"10,894",Stokes,4/19/2021,0,0,28,342,22,27,3
"10,895",Stokes,4/12/2021,0,0,30,374,17,20,7
"10,896",Stokes,4/5/2021,0,0,64,"1,175",41,60,19
"10,897",Stokes,3/29/2021,0,0,45,774,30,23,9
"10,898",Stokes,3/22/2021,0,0,58,"1,119",39,31,12
"10,899",Stokes,3/15/2021,0,0,91,"1,089",42,27,20
"10,900",Stokes,3/8/2021,0,0,61,"1,296",43,45,19
"10,901",Stokes,3/1/2021,0,0,32,785,25,61,11
"10,902",Stokes,2/22/2021,0,0,35,670,19,8,8
"10,903",Stokes,2/15/2021,0,0,19,159,16,12,0
"10,904",Stokes,2/8/2021,0,0,14,528,33,5,6
"10,905",Stokes,2/1/2021,0,0,25,615,49,7,7
"10,906",Stokes,1/25/2021,0,0,26,676,46,34,8
"10,907",Stokes,1/18/2021,0,0,30,"1,476",43,14,17
"10,908",Stokes,1/11/2021,0,0,12,562,137,3,11
"10,909",Stokes,1/4/2021,0,0,18,352,15,168,2
"10,910",Stokes,12/28/2020,0,0,3,236,3,87,2
"10,911",Stokes,12/21/2020,0,0,3,200,4,,1
"10,912",Stokes,12/14/2020,0,0,1,18,,,1
"10,913",Surry,4/24/2023,0,0,0,0,,,0
"10,914",Surry,4/17/2023,0,0,0,0,,,1
"10,915",Surry,4/10/2023,0,0,0,4,1,0,0
"10,916",Surry,4/3/2023,0,0,1,3,0,,0
"10,917",Surry,3/27/2023,0,0,0,7,0,1,0
"10,918",Surry,3/20/2023,0,0,0,3,0,0,0
"10,919",Surry,3/13/2023,0,0,1,6,0,1,0
"10,920",Surry,3/6/2023,0,0,1,4,0,0,0
"10,921",Surry,2/27/2023,0,0,0,3,1,1,1
"10,922",Surry,2/20/2023,0,0,0,4,0,,0
"10,923",Surry,2/13/2023,0,0,0,4,1,0,0
"10,924",Surry,2/6/2023,0,0,0,5,2,,1
"10,925",Surry,1/30/2023,0,0,0,9,3,1,0
"10,926",Surry,1/23/2023,0,0,0,4,0,1,0
"10,927",Surry,1/16/2023,0,0,0,1,1,2,0
"10,928",Surry,1/9/2023,0,0,0,8,3,1,0
"10,929",Surry,1/2/2023,0,0,0,8,2,,0
"10,930",Surry,12/26/2022,0,0,0,3,3,1,0
"10,931",Surry,12/19/2022,0,0,0,11,3,0,0
"10,932",Surry,12/12/2022,0,0,0,6,2,1,0
"10,933",Surry,12/5/2022,0,0,0,3,2,0,0
"10,934",Surry,11/28/2022,0,0,1,3,1,2,0
"10,935",Surry,11/21/2022,0,0,0,5,0,0,0
"10,936",Surry,11/14/2022,0,0,0,6,1,3,0
"10,937",Surry,11/7/2022,0,0,0,8,2,1,0
"10,938",Surry,10/31/2022,0,0,2,8,0,1,0
"10,939",Surry,10/24/2022,0,0,0,10,0,2,0
"10,940",Surry,10/17/2022,0,0,4,8,4,0,0
"10,941",Surry,10/10/2022,0,0,0,4,3,0,0
"10,942",Surry,10/3/2022,0,0,2,3,2,0,0
"10,943",Surry,9/26/2022,0,0,0,7,5,3,1
"10,944",Surry,9/19/2022,0,0,0,12,2,0,0
"10,945",Surry,9/12/2022,0,0,0,12,3,4,0
"10,946",Surry,9/5/2022,0,0,1,12,7,1,0
"10,947",Surry,8/29/2022,0,0,1,17,3,1,1
"10,948",Surry,8/22/2022,0,0,2,16,9,1,0
"10,949",Surry,8/15/2022,0,0,0,10,7,0,0
"10,950",Surry,8/8/2022,0,0,2,16,8,3,0
"10,951",Surry,8/1/2022,0,0,1,23,13,1,0
"10,952",Surry,7/25/2022,0,0,1,16,7,0,0
"10,953",Surry,7/18/2022,0,0,2,22,14,1,2
"10,954",Surry,7/11/2022,0,0,1,29,6,2,2
"10,955",Surry,7/4/2022,0,0,0,15,3,2,0
"10,956",Surry,6/27/2022,0,0,3,23,0,1,1
"10,957",Surry,6/20/2022,0,0,0,14,4,1,0
"10,958",Surry,6/13/2022,0,0,0,15,2,0,0
"10,959",Surry,6/6/2022,0,0,0,14,3,1,0
"10,960",Surry,5/30/2022,0,0,2,8,2,0,0
"10,961",Surry,5/23/2022,0,0,1,18,2,0,0
"10,962",Surry,5/16/2022,0,0,2,16,1,1,0
"10,963",Surry,5/9/2022,0,0,1,11,5,0,0
"10,964",Surry,5/2/2022,0,0,2,16,2,0,0
"10,965",Surry,4/25/2022,0,0,1,13,2,1,0
"10,966",Surry,4/18/2022,0,0,1,14,4,0,0
"10,967",Surry,4/11/2022,0,0,4,16,4,1,0
"10,968",Surry,4/4/2022,0,0,0,16,1,0,0
"10,969",Surry,3/28/2022,0,0,1,13,0,0,2
"10,970",Surry,3/21/2022,0,0,0,16,1,4,0
"10,971",Surry,3/14/2022,0,0,1,17,3,0,0
