"","GEOID","percent","pop_size","demographic","percent_final"
"44186","6039000518",0.015,38.385,"Asian",0.015
"44187","6039000602",0,0,"Asian",0
"44188","6039000603",0,0,"Asian",0
"44189","6039000604",0,0,"Asian",0
"44190","6039000701",0.032,172.864,"Asian",0.032
"44191","6039000702",0.01,66.01,"Asian",0.01
"44192","6059074701",0.043,286.251,"Asian",0.043
"44193","6059074702",0.064,388.736,"Asian",0.064
"44194","6059074801",0.053,275.865,"Asian",0.053
"44195","6059074802",0.083,505.138,"Asian",0.083
"44196","6059074803",0.229,2023.444,"Asian",0.229
"44197","6059074805",0.049,229.663,"Asian",0.049
"44198","6059074806",0.021,110.796,"Asian",0.021
"44199","6059074901",0.038,333.07,"Asian",0.038
"44200","6059074902",0.01,63.12,"Asian",0.01
"44201","6059075002",0.058,452.864,"Asian",0.058
"44202","6059075003",0.006,43.314,"Asian",0.006
"44203","6059075004",0.005,23.635,"Asian",0.005
"44204","6059075100",0.057,544.008,"Asian",0.057
"44205","6059075201",0.02,110.82,"Asian",0.02
"44206","6059075202",0.063,349.776,"Asian",0.063
"44207","6059075301",0.203,1047.886,"Asian",0.203
"44208","6059075302",0.03,140.64,"Asian",0.03
"44209","6059075303",0.043,136.869,"Asian",0.043
"44210","6059075401",0.074,339.808,"Asian",0.074
"44211","6059075403",0.14,1122.1,"Asian",0.14
"44212","6059075404",0.049,367.941,"Asian",0.049
"44213","6059075405",0.042,128.1,"Asian",0.042
"44214","6059075504",0.133,526.281,"Asian",0.133
"44215","6059075505",0.074,243.608,"Asian",0.074
"44216","6059075506",0.173,584.913,"Asian",0.173
"44217","6059075507",0.161,829.794,"Asian",0.161
"44218","6059075512",0.167,599.196,"Asian",0.167
"44219","6059075513",0.162,823.446,"Asian",0.162
"44220","6059075514",0.172,683.7,"Asian",0.172
"44221","6059075516",0.394,3518.026,"Asian",0.394
"44222","6059075517",0.143,872.157,"Asian",0.143
"44223","6059075518",0.527,5308.471,"Asian",0.527
"44224","6059075603",0.088,359.304,"Asian",0.088
"44225","6059075604",0.226,1618.612,"Asian",0.226
"44226","6059075605",0.196,1204.42,"Asian",0.196
"44227","6059075606",0.155,928.605,"Asian",0.155
"44228","6059075607",0.378,2675.862,"Asian",0.378
"44229","6059075701",0.079,551.104,"Asian",0.079
"44230","6059075702",0.113,382.731,"Asian",0.113
"44231","6059075703",0.12,548.16,"Asian",0.12
"44232","6059075805",0.032,126.112,"Asian",0.032
"44233","6059075806",0.065,380.12,"Asian",0.065
"44234","6059075807",0.068,313.956,"Asian",0.068
"44235","6059075808",0.07,224.7,"Asian",0.07
"44236","6059075809",0.134,428.8,"Asian",0.134
"44237","6065044102",0.023,80.431,"Asian",0.023
"44238","6065044103",0.074,410.996,"Asian",0.074
"44239","6065044104",0.004,11.284,"Asian",0.004
"44240","6065044200",0.027,159.138,"Asian",0.027
"44241","6065044300",0.041,210.658,"Asian",0.041
"44242","6065044403",0.056,219.744,"Asian",0.056
"44243","6065044404",0.073,130.743,"Asian",0.073
"44244","6065044405",0.046,54.188,"Asian",0.046
"44245","6065044406",0.036,72.792,"Asian",0.036
"44246","6065044407",0.002,6.556,"Asian",0.002
"44247","6065044505",0,0,"Asian",0
"44248","6065044507",0.036,269.928,"Asian",0.036
"44249","6065044509",0.016,87.424,"Asian",0.016
"44250","6065044510",0.027,163.296,"Asian",0.027
"44251","6065044515",0.019,74.366,"Asian",0.019
"44252","6065044516",0.023,133.722,"Asian",0.023
"44253","6065044517",0.035,103.25,"Asian",0.035
"44254","6065044518",0.021,144.102,"Asian",0.021
"44255","6065044520",0.031,39.215,"Asian",0.031
"44256","6065044521",0.027,32.562,"Asian",0.027
"44257","6065044523",0.023,41.308,"Asian",0.023
"44258","6065044524",0.094,207.176,"Asian",0.094
"44259","6065044602",0.027,72.657,"Asian",0.027
"44260","6065044604",0.115,366.62,"Asian",0.115
"44261","6065044605",0.011,63.008,"Asian",0.011
"44262","6065044606",0.025,75.55,"Asian",0.025
"44263","6065044701",0.051,155.142,"Asian",0.051
"44264","6065044702",0.179,393.979,"Asian",0.179
"44265","6065044804",0.215,562.87,"Asian",0.215
"44266","6065044805",0.019,31.578,"Asian",0.019
"44267","6065044806",0.009,15.786,"Asian",0.009
"44268","6065044807",0.039,57.174,"Asian",0.039
"44269","6065044904",0.068,362.78,"Asian",0.068
"44270","6065044907",0.011,52.349,"Asian",0.011
"44271","6065044911",0.027,112.023,"Asian",0.027
"44272","6065044916",0.053,274.328,"Asian",0.053
"44273","6065044917",0.007,29.26,"Asian",0.007
"44274","6065044918",0.029,72.442,"Asian",0.029
"44275","6065044919",0.019,90.478,"Asian",0.019
"44276","6065044921",0.138,377.292,"Asian",0.138
"44277","6065044922",0.081,514.269,"Asian",0.081
"44278","6065044923",0.07,235.9,"Asian",0.07
"44279","6065044924",0.093,289.602,"Asian",0.093
"44280","6065044925",0.054,215.136,"Asian",0.054
"44281","6071002405",0.011,60.478,"Asian",0.011
"44282","6071002406",0.011,29.788,"Asian",0.011
"44283","6071002501",0.005,31.96,"Asian",0.005
"44284","6071002503",0.004,17.548,"Asian",0.004
"44285","6071002504",0.007,30.954,"Asian",0.007
"44286","6071002602",0.045,322.56,"Asian",0.045
"44287","6071002604",0.092,539.212,"Asian",0.092
"44288","6071002606",0.057,385.719,"Asian",0.057
"44289","6071002608",0.091,589.68,"Asian",0.091
"44290","6071002609",0.027,108.999,"Asian",0.027
