Index,County,Week Of,0-17,0-17,0-17,18-24,25-49,50-64,65-74,75+,Suppressed,Missing
"5,534",Henderson,11/1/2021,0,0,20,34,133,99,77,80,,0
"5,535",Henderson,10/25/2021,0,0,24,47,129,124,80,59,,
"5,536",Henderson,10/18/2021,0,0,18,39,100,71,27,22,,
"5,537",Henderson,10/11/2021,0,0,29,53,175,78,30,24,,
"5,538",Henderson,10/4/2021,0,0,34,57,195,85,28,11,,
"5,539",Henderson,9/27/2021,0,0,48,64,246,120,39,21,,
"5,540",Henderson,9/20/2021,0,0,78,87,300,136,56,19,,
"5,541",Henderson,9/13/2021,0,0,77,94,329,135,58,44,,
"5,542",Henderson,9/6/2021,0,0,99,71,247,148,51,32,,0
"5,543",Henderson,8/30/2021,0,0,134,103,349,218,81,56,,
"5,544",Henderson,8/23/2021,0,0,123,88,290,200,79,51,,
"5,545",Henderson,8/16/2021,0,0,76,69,261,179,94,74,,0
"5,546",Henderson,8/9/2021,0,0,94,85,224,137,61,34,,1
"5,547",Henderson,8/2/2021,0,0,57,54,137,92,33,19,,
"5,548",Henderson,7/26/2021,0,0,77,37,126,79,39,20,,
"5,549",Henderson,7/19/2021,0,0,62,80,133,76,34,32,,0
"5,550",Henderson,7/12/2021,0,0,78,71,113,73,30,17,,
"5,551",Henderson,7/5/2021,0,0,64,76,117,73,38,19,,1
"5,552",Henderson,6/28/2021,0,0,109,69,139,85,43,21,,
"5,553",Henderson,6/21/2021,0,0,123,111,221,136,48,39,,
"5,554",Henderson,6/14/2021,0,0,172,114,262,200,74,36,,
"5,555",Henderson,6/7/2021,0,0,273,113,300,219,66,39,,1
"5,556",Henderson,5/31/2021,0,0,159,90,256,235,84,64,,
"5,557",Henderson,5/24/2021,0,0,2,95,385,307,98,71,,
"5,558",Henderson,5/17/2021,0,0,3,138,483,411,147,89,,0
"5,559",Henderson,5/10/2021,0,0,0,148,497,440,181,91,,
"5,560",Henderson,5/3/2021,0,0,0,260,758,728,315,166,,1
"5,561",Henderson,4/26/2021,0,0,0,456,"1,590","1,837",763,346,,
"5,562",Henderson,4/19/2021,0,0,0,145,"1,070","1,306",695,428,,
"5,563",Henderson,4/12/2021,0,0,0,140,"1,019",976,641,391,,1
"5,564",Henderson,4/5/2021,0,0,0,174,"1,190","1,190","1,118",879,,
"5,565",Henderson,3/29/2021,0,0,0,117,941,870,"1,114",943,,
"5,566",Henderson,3/22/2021,0,0,0,40,501,420,798,587,,
"5,567",Henderson,3/15/2021,0,0,0,23,452,434,866,"1,162",,
"5,568",Henderson,3/8/2021,0,0,0,58,706,626,"1,420","1,369",,2
"5,569",Henderson,3/1/2021,0,0,0,11,127,91,570,576,,
"5,570",Henderson,2/22/2021,0,0,0,8,218,236,936,"1,205",,
"5,571",Henderson,2/15/2021,0,0,0,16,137,139,962,"1,314",,0
"5,572",Henderson,2/8/2021,0,0,0,12,296,289,655,"2,195",,0
"5,573",Henderson,2/1/2021,0,0,0,19,314,266,166,815,,
"5,574",Henderson,1/25/2021,0,0,0,28,375,343,149,298,,
"5,575",Henderson,1/18/2021,0,0,0,7,220,186,68,13,,1
"5,576",Henderson,1/11/2021,0,0,0,2,162,133,33,4,,
"5,577",Henderson,1/4/2021,0,0,0,2,181,149,43,2,,1
"5,578",Henderson,12/28/2020,0,0,0,0,0,0,0,0,,
"5,579",Henderson,12/21/2020,0,0,0,0,0,0,0,0,,0
"5,580",Henderson,12/14/2020,0,0,0,0,0,0,0,0,,0
"5,581",Hertford,4/24/2023,0,0,0,0,0,0,0,0,,
"5,582",Hertford,4/17/2023,0,0,0,0,0,0,0,0,,
"5,583",Hertford,4/10/2023,0,0,0,0,0,0,0,0,2,
"5,584",Hertford,4/3/2023,0,0,0,0,0,0,0,0,,
"5,585",Hertford,3/27/2023,0,0,0,0,0,0,0,0,,
"5,586",Hertford,3/20/2023,0,0,1,1,1,1,0,0,,
"5,587",Hertford,3/13/2023,0,1,0,0,2,0,0,0,,
"5,588",Hertford,3/6/2023,0,0,0,0,0,0,0,0,2,
"5,589",Hertford,2/27/2023,0,0,0,0,0,0,0,0,1,
"5,590",Hertford,2/20/2023,0,0,0,0,0,0,0,0,1,
"5,591",Hertford,2/13/2023,0,0,0,0,0,0,0,0,1,
"5,592",Hertford,2/6/2023,1,2,0,0,0,0,0,0,,
"5,593",Hertford,1/30/2023,0,0,0,0,0,0,0,0,,
"5,594",Hertford,1/23/2023,0,0,1,0,3,0,0,0,,
"5,595",Hertford,1/16/2023,0,0,0,0,0,0,0,0,1,
"5,596",Hertford,1/9/2023,0,0,0,0,0,0,0,0,2,
"5,597",Hertford,1/2/2023,0,0,0,0,0,0,0,0,1,
"5,598",Hertford,12/26/2022,0,0,0,0,0,0,0,0,1,
"5,599",Hertford,12/19/2022,0,0,0,0,0,0,0,0,1,
"5,600",Hertford,12/12/2022,0,0,0,0,0,0,0,0,1,
"5,601",Hertford,12/5/2022,0,0,0,0,0,0,0,0,1,
"5,602",Hertford,11/28/2022,1,5,1,1,1,0,0,0,,
"5,603",Hertford,11/21/2022,0,0,0,0,0,0,0,0,1,
"5,604",Hertford,11/14/2022,0,0,0,0,0,0,0,0,,
"5,605",Hertford,11/7/2022,0,0,0,0,0,0,0,0,2,
"5,606",Hertford,10/31/2022,0,0,0,0,2,1,0,0,,
"5,607",Hertford,10/24/2022,0,0,1,0,1,1,0,1,,
"5,608",Hertford,10/17/2022,0,0,0,2,0,0,1,0,,
"5,609",Hertford,10/10/2022,3,2,0,0,2,0,0,1,,
"5,610",Hertford,10/3/2022,0,0,0,0,0,0,0,0,1,
"5,611",Hertford,9/26/2022,0,0,0,0,2,0,1,0,,
"5,612",Hertford,9/19/2022,0,0,2,1,1,0,0,0,,
"5,613",Hertford,9/12/2022,1,3,2,1,3,0,0,1,,
"5,614",Hertford,9/5/2022,1,2,0,1,5,0,0,0,,
"5,615",Hertford,8/29/2022,0,0,0,0,0,0,0,0,2,
"5,616",Hertford,8/22/2022,0,0,1,3,2,1,0,0,,
"5,617",Hertford,8/15/2022,0,1,1,1,3,0,0,0,,
"5,618",Hertford,8/8/2022,2,1,1,0,2,0,0,0,,
"5,619",Hertford,8/1/2022,0,3,0,1,4,1,1,1,,
"5,620",Hertford,7/25/2022,0,1,0,1,4,0,0,1,,
"5,621",Hertford,7/18/2022,0,0,2,1,5,0,1,0,,
"5,622",Hertford,7/11/2022,0,0,0,1,0,1,2,1,,0
"5,623",Hertford,7/4/2022,0,1,4,3,5,0,0,0,,
"5,624",Hertford,6/27/2022,0,1,2,0,2,1,0,0,,
"5,625",Hertford,6/20/2022,0,0,1,1,4,0,0,3,,
"5,626",Hertford,6/13/2022,0,1,1,3,2,1,1,0,,0
"5,627",Hertford,6/6/2022,0,0,0,1,0,1,1,2,,
"5,628",Hertford,5/30/2022,0,0,0,1,4,0,0,1,,
"5,629",Hertford,5/23/2022,0,0,2,0,3,1,0,0,,
"5,630",Hertford,5/16/2022,0,0,1,1,3,2,0,0,,
"5,631",Hertford,5/9/2022,0,0,1,0,2,1,0,1,,
"5,632",Hertford,5/2/2022,0,0,0,0,2,0,1,0,,
"5,633",Hertford,4/25/2022,0,0,0,3,5,0,0,1,,
"5,634",Hertford,4/18/2022,0,0,2,0,4,1,0,0,,
"5,635",Hertford,4/11/2022,0,3,2,3,8,1,0,0,,
"5,636",Hertford,4/4/2022,0,4,2,4,6,1,0,0,,
"5,637",Hertford,3/28/2022,0,4,2,3,6,1,1,0,,
"5,638",Hertford,3/21/2022,0,0,1,2,6,1,2,1,,
"5,639",Hertford,3/14/2022,0,7,3,5,7,5,0,0,,
"5,640",Hertford,3/7/2022,0,5,1,2,9,7,2,1,,
"5,641",Hertford,2/28/2022,0,1,0,1,21,4,1,4,,1
"5,642",Hertford,2/21/2022,0,5,7,6,12,3,2,1,,
"5,643",Hertford,2/14/2022,0,12,5,2,13,10,2,1,,
"5,644",Hertford,2/7/2022,0,4,3,2,14,5,3,1,,
"5,645",Hertford,1/31/2022,0,6,3,11,17,7,2,2,,
"5,646",Hertford,1/24/2022,0,11,11,4,20,13,1,2,,
"5,647",Hertford,1/17/2022,0,3,8,4,13,8,3,2,,0
"5,648",Hertford,1/10/2022,0,6,6,2,10,5,3,1,,
"5,649",Hertford,1/3/2022,0,14,4,6,16,10,5,3,,
"5,650",Hertford,12/27/2021,0,8,6,5,24,8,6,3,,
"5,651",Hertford,12/20/2021,0,3,2,6,15,10,5,3,,2
"5,652",Hertford,12/13/2021,0,7,9,5,23,7,3,2,,
"5,653",Hertford,12/6/2021,0,12,8,4,25,10,7,3,,0
"5,654",Hertford,11/29/2021,0,21,8,6,30,12,8,5,,
"5,655",Hertford,11/22/2021,0,3,1,6,22,14,3,2,,0
"5,656",Hertford,11/15/2021,0,0,2,2,27,15,3,0,,1
"5,657",Hertford,11/8/2021,0,0,8,12,46,27,7,3,,
"5,658",Hertford,11/1/2021,0,0,3,6,44,4,6,6,,0
"5,659",Hertford,10/25/2021,0,0,8,13,42,19,2,4,,
"5,660",Hertford,10/18/2021,0,0,11,8,41,25,6,4,,
"5,661",Hertford,10/11/2021,0,0,19,18,45,29,10,7,,
"5,662",Hertford,10/4/2021,0,0,31,25,68,25,10,5,,
"5,663",Hertford,9/27/2021,0,0,11,16,84,45,14,7,,
"5,664",Hertford,9/20/2021,0,0,28,29,88,33,17,8,,
"5,665",Hertford,9/13/2021,0,0,7,14,58,45,17,3,,0
"5,666",Hertford,9/6/2021,0,0,34,26,58,41,16,5,,
"5,667",Hertford,8/30/2021,0,0,16,20,55,39,17,7,,
"5,668",Hertford,8/23/2021,0,0,27,36,59,50,24,13,,
"5,669",Hertford,8/16/2021,0,0,14,27,45,41,11,5,,
"5,670",Hertford,8/9/2021,0,0,9,12,24,26,8,4,,
"5,671",Hertford,8/2/2021,0,0,8,6,31,17,8,5,,1
"5,672",Hertford,7/26/2021,0,0,5,17,23,23,11,6,,
"5,673",Hertford,7/19/2021,0,0,13,18,23,26,9,6,,
"5,674",Hertford,7/12/2021,0,0,1,10,26,22,12,4,,
"5,675",Hertford,7/5/2021,0,0,13,17,34,27,16,5,,0
"5,676",Hertford,6/28/2021,0,0,13,10,19,13,9,4,,
"5,677",Hertford,6/21/2021,0,0,14,15,55,52,19,13,,
"5,678",Hertford,6/14/2021,0,0,4,12,33,29,15,6,,
"5,679",Hertford,6/7/2021,0,0,13,15,55,48,18,6,,
"5,680",Hertford,5/31/2021,0,0,5,15,47,62,27,8,,
"5,681",Hertford,5/24/2021,0,0,0,13,60,32,8,3,,1
"5,682",Hertford,5/17/2021,0,0,0,9,48,52,38,16,,
"5,683",Hertford,5/10/2021,0,0,0,15,57,81,32,20,,1
"5,684",Hertford,5/3/2021,0,0,0,14,43,80,36,36,,
"5,685",Hertford,4/26/2021,0,0,0,18,65,89,60,17,,1
"5,686",Hertford,4/19/2021,0,0,0,30,103,124,86,47,,
"5,687",Hertford,4/12/2021,0,0,0,15,107,167,108,54,,
"5,688",Hertford,4/5/2021,0,0,0,13,94,140,75,51,,
"5,689",Hertford,3/29/2021,0,0,0,11,103,181,136,57,,0
"5,690",Hertford,3/22/2021,0,0,0,7,96,190,218,151,,1
"5,691",Hertford,3/15/2021,0,0,0,4,60,111,106,60,,
"5,692",Hertford,3/8/2021,0,0,0,8,95,174,155,82,,
"5,693",Hertford,3/1/2021,0,0,0,10,101,277,395,301,,
"5,694",Hertford,2/22/2021,0,0,0,2,41,30,56,44,,0
"5,695",Hertford,2/15/2021,0,0,0,1,60,138,299,297,,
"5,696",Hertford,2/8/2021,0,0,0,6,54,64,42,50,,
"5,697",Hertford,2/1/2021,0,0,0,5,91,135,160,394,,0
"5,698",Hertford,1/25/2021,0,0,0,0,12,16,5,1,,
"5,699",Hertford,1/18/2021,0,0,0,0,0,0,0,0,2,
"5,700",Hertford,1/11/2021,0,0,0,0,1,1,1,0,,
"5,701",Hertford,1/4/2021,0,0,0,0,17,19,7,0,,0
"5,702",Hertford,12/28/2020,0,0,0,0,0,0,0,0,,
"5,703",Hertford,12/21/2020,0,0,0,0,0,0,0,0,,
"5,704",Hertford,12/14/2020,0,0,0,0,0,0,0,0,,
"5,705",Hoke,4/24/2023,0,0,0,0,0,0,0,0,,
"5,706",Hoke,4/17/2023,0,1,0,0,2,0,0,0,,
"5,707",Hoke,4/10/2023,0,0,0,0,0,0,0,0,2,
"5,708",Hoke,4/3/2023,0,0,1,0,1,0,1,0,,
"5,709",Hoke,3/27/2023,0,0,0,0,0,0,0,0,2,
"5,710",Hoke,3/20/2023,0,0,0,0,0,0,0,0,2,
"5,711",Hoke,3/13/2023,0,1,0,2,0,0,0,0,,
"5,712",Hoke,3/6/2023,1,1,0,0,1,0,1,0,,
"5,713",Hoke,2/27/2023,1,0,1,1,2,0,0,0,,
"5,714",Hoke,2/20/2023,0,2,0,1,1,0,0,0,,
"5,715",Hoke,2/13/2023,2,1,0,0,1,1,0,0,,
"5,716",Hoke,2/6/2023,0,0,0,1,3,0,0,0,,
"5,717",Hoke,1/30/2023,2,1,3,0,0,0,0,0,,
"5,718",Hoke,1/23/2023,0,1,1,2,3,0,0,0,,
"5,719",Hoke,1/16/2023,0,1,0,3,0,1,0,0,,
"5,720",Hoke,1/9/2023,0,1,0,1,2,0,0,0,,
"5,721",Hoke,1/2/2023,0,2,0,1,2,0,0,0,,
"5,722",Hoke,12/26/2022,0,0,0,0,0,0,0,0,,
"5,723",Hoke,12/19/2022,1,0,0,3,2,0,0,0,,
"5,724",Hoke,12/12/2022,1,3,2,1,2,0,0,0,,
"5,725",Hoke,12/5/2022,2,0,0,0,1,1,0,0,,
"5,726",Hoke,11/28/2022,1,4,0,0,1,0,0,0,,
"5,727",Hoke,11/21/2022,0,0,0,0,0,0,0,0,2,
"5,728",Hoke,11/14/2022,4,3,5,1,0,0,0,0,,
"5,729",Hoke,11/7/2022,2,5,0,0,1,0,0,0,,
"5,730",Hoke,10/31/2022,1,3,1,1,2,0,0,0,,
"5,731",Hoke,10/24/2022,0,2,0,1,1,1,0,0,,
"5,732",Hoke,10/17/2022,2,5,0,0,2,0,0,0,,
"5,733",Hoke,10/10/2022,2,5,0,2,3,1,0,2,,
"5,734",Hoke,10/3/2022,7,5,0,1,2,0,0,0,,0
"5,735",Hoke,9/26/2022,1,2,0,0,1,0,0,0,,
"5,736",Hoke,9/19/2022,5,2,0,1,3,0,0,0,,
"5,737",Hoke,9/12/2022,5,4,1,5,2,0,0,0,,
"5,738",Hoke,9/5/2022,2,4,2,1,6,2,0,0,,
"5,739",Hoke,8/29/2022,0,5,2,1,6,0,0,0,,
"5,740",Hoke,8/22/2022,1,7,1,2,6,0,0,0,,
"5,741",Hoke,8/15/2022,0,7,4,1,1,0,0,0,,
"5,742",Hoke,8/8/2022,5,5,1,1,4,0,0,0,,0
"5,743",Hoke,8/1/2022,1,9,4,4,3,4,0,0,,
"5,744",Hoke,7/25/2022,1,4,2,3,7,1,1,0,,
"5,745",Hoke,7/18/2022,2,7,1,2,1,0,0,0,,
"5,746",Hoke,7/11/2022,0,7,4,6,5,0,0,0,,
"5,747",Hoke,7/4/2022,0,2,2,0,7,2,1,0,,0
"5,748",Hoke,6/27/2022,0,9,2,6,7,1,0,0,,
"5,749",Hoke,6/20/2022,0,0,2,2,1,3,0,0,,
"5,750",Hoke,6/13/2022,0,3,4,0,5,2,0,0,,
"5,751",Hoke,6/6/2022,0,4,2,3,2,1,0,0,,
"5,752",Hoke,5/30/2022,0,4,5,3,11,2,0,0,,
"5,753",Hoke,5/23/2022,0,4,6,2,5,0,0,0,,
"5,754",Hoke,5/16/2022,0,3,1,5,10,2,1,0,,
"5,755",Hoke,5/9/2022,0,9,4,3,7,0,1,0,,
"5,756",Hoke,5/2/2022,0,2,1,4,6,1,1,0,,
"5,757",Hoke,4/25/2022,0,2,2,1,4,1,0,0,,
"5,758",Hoke,4/18/2022,0,2,2,6,12,4,3,0,,
"5,759",Hoke,4/11/2022,0,4,3,3,11,2,0,0,,
"5,760",Hoke,4/4/2022,0,6,7,3,5,0,0,0,,
"5,761",Hoke,3/28/2022,0,12,4,1,11,3,1,0,,
"5,762",Hoke,3/21/2022,0,18,8,4,10,2,1,0,,
"5,763",Hoke,3/14/2022,0,11,7,7,18,5,2,0,,
"5,764",Hoke,3/7/2022,0,20,12,5,13,5,1,0,,
"5,765",Hoke,2/28/2022,0,16,14,10,23,5,1,0,,
"5,766",Hoke,2/21/2022,0,28,16,7,24,12,3,3,,
"5,767",Hoke,2/14/2022,0,32,16,9,15,3,1,0,,
"5,768",Hoke,2/7/2022,0,20,7,9,34,10,1,0,,
"5,769",Hoke,1/31/2022,0,76,33,8,55,9,4,2,,1
"5,770",Hoke,1/24/2022,0,38,30,11,34,6,4,1,,
"5,771",Hoke,1/17/2022,0,18,13,6,24,5,1,1,,0
"5,772",Hoke,1/10/2022,0,29,12,11,31,11,3,2,,
"5,773",Hoke,1/3/2022,0,34,18,8,45,22,2,1,,
"5,774",Hoke,12/27/2021,0,17,20,16,37,18,3,1,,
"5,775",Hoke,12/20/2021,0,25,12,9,28,11,9,0,,0
"5,776",Hoke,12/13/2021,0,39,15,8,40,16,4,1,,1
"5,777",Hoke,12/6/2021,0,44,24,15,57,19,6,2,,
"5,778",Hoke,11/29/2021,0,89,49,13,43,27,3,5,,1
"5,779",Hoke,11/22/2021,0,1,9,14,34,16,8,0,,2
"5,780",Hoke,11/15/2021,0,0,9,15,70,22,8,0,,
"5,781",Hoke,11/8/2021,0,0,12,19,73,34,2,2,,0
"5,782",Hoke,11/1/2021,0,0,15,8,91,38,7,2,,
"5,783",Hoke,10/25/2021,0,0,13,16,85,45,13,2,,1
"5,784",Hoke,10/18/2021,0,0,20,25,96,39,8,2,,
"5,785",Hoke,10/11/2021,0,0,28,25,107,31,11,6,,
"5,786",Hoke,10/4/2021,0,0,29,23,125,30,9,6,,1
"5,787",Hoke,9/27/2021,0,0,31,42,159,46,11,3,,
"5,788",Hoke,9/20/2021,0,0,24,54,214,91,22,9,,
"5,789",Hoke,9/13/2021,0,0,34,53,233,80,13,5,,1
"5,790",Hoke,9/6/2021,0,0,63,58,180,81,20,3,,0
"5,791",Hoke,8/30/2021,0,0,48,63,166,74,21,6,,
"5,792",Hoke,8/23/2021,0,0,42,51,165,68,31,3,,
"5,793",Hoke,8/16/2021,0,0,51,52,136,62,20,10,,
"5,794",Hoke,8/9/2021,0,0,39,49,104,40,11,4,,
"5,795",Hoke,8/2/2021,0,0,19,26,86,53,8,4,,
"5,796",Hoke,7/26/2021,0,0,34,38,83,38,10,5,,2
"5,797",Hoke,7/19/2021,0,0,45,50,76,63,16,12,,
"5,798",Hoke,7/12/2021,0,0,42,41,99,43,10,3,,0
"5,799",Hoke,7/5/2021,0,0,20,44,82,51,12,5,,
"5,800",Hoke,6/28/2021,0,0,42,26,85,36,11,1,,
"5,801",Hoke,6/21/2021,0,0,18,38,98,46,14,5,,
"5,802",Hoke,6/14/2021,0,0,47,52,124,78,28,7,,2
"5,803",Hoke,6/7/2021,0,0,54,56,180,89,20,9,,0
"5,804",Hoke,5/31/2021,0,0,33,46,135,72,25,9,,
"5,805",Hoke,5/24/2021,0,0,0,35,151,87,43,14,,
"5,806",Hoke,5/17/2021,0,0,0,41,161,102,35,6,,1
"5,807",Hoke,5/10/2021,0,0,0,45,162,94,42,9,,2
"5,808",Hoke,5/3/2021,0,0,0,56,189,174,58,18,,2
"5,809",Hoke,4/26/2021,0,0,0,61,256,211,80,15,,2
"5,810",Hoke,4/19/2021,0,0,0,39,227,252,87,19,,0
"5,811",Hoke,4/12/2021,0,0,0,47,234,284,96,30,,0
"5,812",Hoke,4/5/2021,0,0,0,54,371,343,123,45,,1
"5,813",Hoke,3/29/2021,0,0,0,21,199,239,131,39,,0
"5,814",Hoke,3/22/2021,0,0,0,23,197,227,182,48,,1
"5,815",Hoke,3/15/2021,0,0,0,8,168,135,128,64,,
"5,816",Hoke,3/8/2021,0,0,0,4,143,136,244,84,,
"5,817",Hoke,3/1/2021,0,0,0,3,51,80,293,150,,
"5,818",Hoke,2/22/2021,0,0,0,3,30,68,181,162,,
"5,819",Hoke,2/15/2021,0,0,0,4,70,75,113,263,,
"5,820",Hoke,2/8/2021,0,0,0,2,49,54,161,373,,
"5,821",Hoke,2/1/2021,0,0,0,6,84,109,134,150,,
"5,822",Hoke,1/25/2021,0,0,0,3,86,66,20,21,,
"5,823",Hoke,1/18/2021,0,0,0,3,49,24,10,0,,
"5,824",Hoke,1/11/2021,0,0,0,2,41,17,4,1,,
"5,825",Hoke,1/4/2021,0,0,0,1,63,42,3,3,,
"5,826",Hoke,12/28/2020,0,0,0,0,0,0,0,0,,
"5,827",Hoke,12/21/2020,0,0,0,0,0,0,0,0,,
"5,828",Hoke,12/14/2020,0,0,0,0,0,0,0,0,,
"5,829",Hyde,4/24/2023,0,0,0,0,0,0,0,0,0,
"5,830",Hyde,4/17/2023,0,0,0,0,0,0,0,0,0,
"5,831",Hyde,4/10/2023,0,0,0,0,0,0,0,0,0,
"5,832",Hyde,4/3/2023,0,0,0,0,0,0,0,0,0,
"5,833",Hyde,3/27/2023,0,0,0,0,0,0,0,0,0,
"5,834",Hyde,3/20/2023,0,0,0,0,0,0,0,0,2,
"5,835",Hyde,3/13/2023,0,0,0,0,0,0,0,0,0,
"5,836",Hyde,3/6/2023,0,0,0,0,0,0,0,0,0,
"5,837",Hyde,2/27/2023,0,0,0,0,0,0,0,0,0,
"5,838",Hyde,2/20/2023,0,0,0,0,0,0,0,0,0,
"5,839",Hyde,2/13/2023,0,0,0,0,0,0,0,0,0,
"5,840",Hyde,2/6/2023,0,0,0,0,0,0,0,0,0,
"5,841",Hyde,1/30/2023,0,0,0,0,0,0,0,0,2,
"5,842",Hyde,1/23/2023,0,0,0,0,0,0,0,0,1,
"5,843",Hyde,1/16/2023,0,0,0,0,0,0,0,0,0,
"5,844",Hyde,1/9/2023,0,0,0,0,0,0,0,0,0,
"5,845",Hyde,1/2/2023,0,0,0,0,0,0,0,0,1,
"5,846",Hyde,12/26/2022,0,0,0,0,0,0,0,0,0,
"5,847",Hyde,12/19/2022,0,0,0,0,0,0,0,0,0,
"5,848",Hyde,12/12/2022,0,0,0,0,0,0,0,0,1,
"5,849",Hyde,12/5/2022,0,0,0,0,0,0,0,0,0,
"5,850",Hyde,11/28/2022,0,0,0,0,0,0,0,0,0,
"5,851",Hyde,11/21/2022,0,0,0,0,0,0,0,0,0,
"5,852",Hyde,11/14/2022,0,0,0,0,0,0,0,0,1,
"5,853",Hyde,11/7/2022,0,0,0,0,0,0,0,0,1,
"5,854",Hyde,10/31/2022,0,0,0,0,5,1,1,0,0,
"5,855",Hyde,10/24/2022,0,0,0,0,0,0,0,0,0,
"5,856",Hyde,10/17/2022,0,0,0,0,0,0,0,0,1,
"5,857",Hyde,10/10/2022,0,0,0,0,0,0,0,0,1,
"5,858",Hyde,10/3/2022,0,0,0,0,0,0,0,0,0,
"5,859",Hyde,9/26/2022,0,0,0,0,0,0,0,0,0,
"5,860",Hyde,9/19/2022,0,0,0,0,5,1,0,0,1,
"5,861",Hyde,9/12/2022,0,0,0,0,0,0,0,0,2,
"5,862",Hyde,9/5/2022,0,0,0,0,0,0,0,0,1,
"5,863",Hyde,8/29/2022,0,0,0,0,0,0,0,0,1,
"5,864",Hyde,8/22/2022,0,0,0,0,0,0,0,0,0,
"5,865",Hyde,8/15/2022,0,0,0,0,0,0,0,0,1,
"5,866",Hyde,8/8/2022,0,0,0,0,3,1,1,0,0,
"5,867",Hyde,8/1/2022,0,0,0,0,0,0,0,0,2,
"5,868",Hyde,7/25/2022,0,0,0,0,0,0,0,0,0,
"5,869",Hyde,7/18/2022,0,0,0,0,0,0,0,0,0,
"5,870",Hyde,7/11/2022,0,0,0,0,6,0,0,0,0,
"5,871",Hyde,7/4/2022,0,0,0,0,2,0,0,0,1,
"5,872",Hyde,6/27/2022,0,0,0,0,0,0,0,0,1,
"5,873",Hyde,6/20/2022,0,0,0,0,0,0,0,0,0,
"5,874",Hyde,6/13/2022,0,0,0,0,13,0,0,0,0,
"5,875",Hyde,6/6/2022,0,0,0,0,0,0,0,0,2,
"5,876",Hyde,5/30/2022,0,0,0,0,1,0,0,0,2,
"5,877",Hyde,5/23/2022,0,0,0,0,0,0,0,0,0,
"5,878",Hyde,5/16/2022,0,0,0,0,1,1,0,0,2,
"5,879",Hyde,5/9/2022,0,0,0,0,3,1,0,0,1,
"5,880",Hyde,5/2/2022,0,0,0,0,0,0,0,0,2,
"5,881",Hyde,4/25/2022,0,0,0,0,0,1,0,0,2,
"5,882",Hyde,4/18/2022,0,0,0,0,0,0,0,0,1,
"5,883",Hyde,4/11/2022,0,0,0,0,4,0,0,0,0,
"5,884",Hyde,4/4/2022,0,0,0,0,9,0,0,0,0,
"5,885",Hyde,3/28/2022,0,0,0,0,0,1,0,0,3,
"5,886",Hyde,3/21/2022,0,0,0,0,0,0,0,0,1,
"5,887",Hyde,3/14/2022,0,0,0,0,0,0,0,0,2,
"5,888",Hyde,3/7/2022,0,0,0,0,1,1,0,0,1,
"5,889",Hyde,2/28/2022,0,0,0,0,2,1,0,0,0,
"5,890",Hyde,2/21/2022,0,0,0,0,2,0,0,0,3,
"5,891",Hyde,2/14/2022,0,0,0,0,4,3,0,0,8,
"5,892",Hyde,2/7/2022,0,0,0,0,2,1,0,0,9,
"5,893",Hyde,1/31/2022,0,0,0,0,5,1,0,0,4,
"5,894",Hyde,1/24/2022,0,0,0,0,3,2,0,0,2,
"5,895",Hyde,1/17/2022,0,0,0,0,2,0,0,0,1,
"5,896",Hyde,1/10/2022,0,0,0,0,13,4,1,0,4,
"5,897",Hyde,1/3/2022,0,0,0,0,0,0,0,0,20,
"5,898",Hyde,12/27/2021,0,0,0,0,1,0,1,0,4,
"5,899",Hyde,12/20/2021,0,0,0,0,5,1,1,0,9,
"5,900",Hyde,12/13/2021,0,0,0,0,4,1,0,0,2,
"5,901",Hyde,12/6/2021,0,0,0,0,14,6,0,0,50,
"5,902",Hyde,11/29/2021,0,0,0,0,2,1,0,0,5,
"5,903",Hyde,11/22/2021,0,0,0,0,0,0,0,0,1,
"5,904",Hyde,11/15/2021,0,0,0,0,3,4,1,0,2,
"5,905",Hyde,11/8/2021,0,0,0,0,2,3,0,0,1,0
"5,906",Hyde,11/1/2021,0,0,0,0,3,1,0,0,2,
"5,907",Hyde,10/25/2021,0,0,0,0,3,2,1,0,5,
"5,908",Hyde,10/18/2021,0,0,0,0,8,1,4,0,0,
"5,909",Hyde,10/11/2021,0,0,0,0,9,6,0,0,2,
"5,910",Hyde,10/4/2021,0,0,0,0,16,9,1,0,12,
"5,911",Hyde,9/27/2021,0,0,0,0,11,6,5,0,3,
"5,912",Hyde,9/20/2021,0,0,0,0,7,5,4,0,3,
"5,913",Hyde,9/13/2021,0,0,0,0,6,6,3,0,7,
"5,914",Hyde,9/6/2021,0,0,0,0,26,6,2,0,9,
"5,915",Hyde,8/30/2021,0,0,0,0,25,4,4,0,7,
"5,916",Hyde,8/23/2021,0,0,0,0,9,7,1,0,2,
"5,917",Hyde,8/16/2021,0,0,0,0,11,4,2,0,10,
"5,918",Hyde,8/9/2021,0,0,0,0,5,7,3,0,7,
"5,919",Hyde,8/2/2021,0,0,0,0,4,2,2,0,1,
"5,920",Hyde,7/26/2021,0,0,0,0,0,2,1,0,0,
"5,921",Hyde,7/19/2021,0,0,0,0,9,5,0,0,2,
"5,922",Hyde,7/12/2021,0,0,0,0,5,7,0,0,11,
"5,923",Hyde,7/5/2021,0,0,0,0,9,7,3,0,7,
"5,924",Hyde,6/28/2021,0,0,0,0,10,5,2,0,8,
"5,925",Hyde,6/21/2021,0,0,0,0,25,4,1,0,7,
