"GEOID","percent","pop_size","race_ethnicity"
6081606500,0.164,577,"asian"
6081606600,0.175,710,"asian"
6081606700,0.273,688,"asian"
6081606800,0.376,1408,"asian"
6081606900,0.295,862,"asian"
6081607000,0.241,790,"asian"
6081607100,0.216,662,"asian"
6081607200,0.309,1288,"asian"
6081607300,0.273,1172,"asian"
6081607400,0.22,1028,"asian"
6081607500,0.354,2207,"asian"
6081607600,0.234,925,"asian"
6081607701,0.261,1184,"asian"
6081607702,0.213,747,"asian"
6081607800,0.26,890,"asian"
6081607900,0.307,939,"asian"
6081608001,0.445,1584,"asian"
6081608002,0.395,1408,"asian"
6081608013,0.522,1753,"asian"
6081608023,0.518,1282,"asian"
6081608024,0.608,2115,"asian"
6081608025,0.572,3542,"asian"
6081608100,0.49,1814,"asian"
6081608200,0.378,1457,"asian"
6081608300,0.6,1996,"asian"
6081608400,0.342,1760,"asian"
6081608501,0.176,940,"asian"
6081608502,0.408,1107,"asian"
6081608600,0.377,1890,"asian"
6081608700,0.298,2059,"asian"
6081608800,0.244,1584,"asian"
6081608900,0.358,2627,"asian"
6081609000,0.155,410,"asian"
6089010300,0.066,281,"asian"
6089010400,0.009,43,"asian"
6089010500,0.026,139,"asian"
6089010601,0.019,47,"asian"
6089010602,0.067,358,"asian"
6089010603,0.095,129,"asian"
6089010702,0.01,31,"asian"
6089010703,0.048,175,"asian"
6089010704,0.058,235,"asian"
6089010803,0.092,527,"asian"
6089010804,0.119,269,"asian"
6089010805,0.021,117,"asian"
6089010806,0.006,18,"asian"
6089010807,0.02,92,"asian"
6089010900,0.079,354,"asian"
6089011001,0.043,68,"asian"
6089011002,0.047,231,"asian"
6089011100,0.013,43,"asian"
6089011209,0.088,551,"asian"
6089011300,0.021,105,"asian"
6089011401,0.017,77,"asian"
6089011402,0.107,315,"asian"
6089011403,0.052,174,"asian"
6089011501,0.067,190,"asian"
6089011502,0,0,"asian"
6089011600,0.036,148,"asian"
6089011701,0.001,3,"asian"
6089011702,0,0,"asian"
6089011703,0,0,"asian"
6089011801,0.068,204,"asian"
6089011802,0.022,56,"asian"
6089011803,0.012,31,"asian"
6089011900,0.005,24,"asian"
6089012000,0.02,100,"asian"
6089012101,0.012,59,"asian"
6089012102,0.054,126,"asian"
6089010200,0.016,37,"asian"
6089012200,0,0,"asian"
6089012301,0,0,"asian"
6089012302,0,0,"asian"
6089012303,0.033,119,"asian"
6089012400,0.009,33,"asian"
6089012500,0.036,52,"asian"
6089012603,0.006,26,"asian"
6089012604,0.003,7,"asian"
6111007903,0.252,1302,"asian"
6111007904,0.089,451,"asian"
6111008001,0.069,245,"asian"
6111008002,0.018,89,"asian"
6111008004,0.07,377,"asian"
6111008005,0.064,169,"asian"
6111008101,0.149,484,"asian"
6111008201,0.176,887,"asian"
6111008202,0.08,324,"asian"
6111008302,0.081,440,"asian"
6111008303,0.101,455,"asian"
6111008304,0.117,675,"asian"
6111008307,0.107,373,"asian"
6111008308,0.303,1386,"asian"
6111008401,0.137,816,"asian"
6111008402,0.098,520,"asian"
6111008501,0.077,339,"asian"
6111008502,0.083,284,"asian"
6111008601,0.023,108,"asian"
6111008602,0.022,66,"asian"
6111008700,0.009,50,"asian"
6111008800,0.128,673,"asian"
6111008900,0.074,279,"asian"
6111009100,0.001,5,"asian"
6111009200,0.082,459,"asian"
6111009300,0.067,395,"asian"
6111009400,0.098,211,"asian"
6111009500,0.043,137,"asian"
6111009600,0.065,217,"asian"
6111009700,0.003,9,"asian"
6111980000,0,0,"asian"
6111990100,NA,NA,"asian"
6113010102,0.039,75,"asian"
6113010103,0.058,298,"asian"
6113010104,0.046,285,"asian"
6113010105,0.122,141,"asian"
6113010201,0.037,125,"asian"
6113010203,0.052,288,"asian"
6113010204,0.154,922,"asian"
6113010310,0.108,664,"asian"
6113010312,0.109,633,"asian"
6113010313,0.274,1221,"asian"
6113010314,0.135,270,"asian"
6113010315,0.073,93,"asian"
6113010401,0.078,381,"asian"
6013355125,0.749,3126,"asian"
6013355126,0.641,3593,"asian"
6013355201,0.54,4340,"asian"
6013355202,0.477,1616,"asian"
6013355302,0.261,894,"asian"
6013355306,0.041,188,"asian"
6013355307,0.219,1037,"asian"
6013355308,0.069,250,"asian"
6013355309,0.109,572,"asian"
6013355310,0.145,456,"asian"
6013356001,0.193,767,"asian"
6013356002,0.262,1587,"asian"
6013357000,0.027,95,"asian"
6013358000,0.167,969,"asian"
6013359102,0.231,1138,"asian"
6013359103,0.337,1789,"asian"
6013359104,0.277,719,"asian"
6013359105,0.494,2345,"asian"
6013359202,0.193,1302,"asian"
6013359203,0.362,2515,"asian"
6013359204,0.434,2041,"asian"
6013360101,0.267,1144,"asian"
6013360102,0.185,912,"asian"
6013360200,0.195,1060,"asian"
6013361000,0.211,1066,"asian"
6013362000,0.141,409,"asian"
6013363000,0.207,1568,"asian"
6013364002,0.243,1358,"asian"
6013365002,0.063,335,"asian"
6013365003,0.167,913,"asian"
6013366001,0.195,909,"asian"
6013366002,0.113,743,"asian"
6013367100,0.214,1214,"asian"
6013367200,0.246,1528,"asian"
6013368001,0.051,253,"asian"
6013368002,0.057,225,"asian"
6013369001,0.265,1956,"asian"
6013369002,0.118,333,"asian"
6013370000,0.192,576,"asian"
6013371000,0.174,1012,"asian"
6013372000,0.215,1711,"asian"
6013373000,0.069,310,"asian"
6013374000,0.089,448,"asian"
6033000601,0.021,40,"asian"
6033000602,0.082,154,"asian"
6033000702,0.002,10,"asian"
6033000703,0,0,"asian"
6033000704,0,0,"asian"
6033000801,0.009,24,"asian"
6033000802,0.025,128,"asian"
6033000901,0,0,"asian"
6033000902,0.006,23,"asian"
6033001000,0.001,7,"asian"
6033001101,0,0,"asian"
6033001102,0,0,"asian"
6033001200,0.023,73,"asian"
6033001301,0,0,"asian"
6033001302,0.004,17,"asian"
6035040100,0.041,69,"asian"
6035040200,0,0,"asian"
6035040302,0.014,64,"asian"
6035040303,0.022,51,"asian"
6035040304,0.017,31,"asian"
6035040305,0.013,48,"asian"
6035040400,0.02,190,"asian"
6035040500,0.007,22,"asian"
6035040600,0.008,30,"asian"
6037101110,0.103,400,"asian"
6037101122,0.103,437,"asian"
6037101220,0.103,369,"asian"
6037101221,0.071,264,"asian"
6037101222,0.024,65,"asian"
6037101300,0.037,151,"asian"
6037101400,0.091,307,"asian"
6037102103,0.126,223,"asian"
6037102104,0.115,460,"asian"
6037102105,0.042,70,"asian"
6037102107,0.103,404,"asian"
6037103101,0.064,159,"asian"
6037103102,0.099,465,"asian"
6037103201,0.094,393,"asian"
6037103202,0.047,98,"asian"
6037103300,0.081,311,"asian"
6037103401,0.166,439,"asian"
6037103402,0.18,702,"asian"
6037104103,0.076,320,"asian"
6037104105,0.053,307,"asian"
6037104108,0.017,87,"asian"
6037212306,0.343,1058,"asian"
6037212410,0.325,1344,"asian"
6037212420,0.311,1003,"asian"
6037212501,0.183,341,"asian"
6037212502,0.446,1242,"asian"
6037212610,0.507,2051,"asian"
6037212620,0.428,1709,"asian"
6037212701,0.616,1357,"asian"
6037212702,0.441,1584,"asian"
6037212800,0.323,1091,"asian"
6037212900,0.271,1069,"asian"
6037213100,0.533,1557,"asian"
6037213201,0.454,1824,"asian"
6037213202,0.306,1168,"asian"
6037213310,0.359,910,"asian"
6037213320,0.277,680,"asian"
6037213401,0.194,898,"asian"
6037213402,0.183,862,"asian"
6037214000,0.034,134,"asian"
6037214100,0.054,191,"asian"
6037214400,0.077,236,"asian"
6037214501,0.468,1689,"asian"
6037214503,0.331,1083,"asian"
6037214504,0.385,1404,"asian"
6037214505,0.147,185,"asian"
6037214600,0.029,66,"asian"
6037214700,0.06,138,"asian"
6037214800,0.082,218,"asian"
6037214902,0.085,203,"asian"
6037214903,0.08,122,"asian"
6037214904,0.136,182,"asian"
6037215101,0.164,467,"asian"
6037215102,0.072,224,"asian"
6037216100,0.173,347,"asian"
6037216201,0.202,482,"asian"
6037216202,0.198,508,"asian"
6037216301,0.039,59,"asian"
6037216302,0.154,463,"asian"
6037216401,0.068,246,"asian"
6037216402,0.099,259,"asian"
6037216700,0.081,269,"asian"
6037216800,0.079,251,"asian"
6037216901,0.031,81,"asian"
6037408504,0.299,1613,"asian"
6037408505,0.415,1052,"asian"
6037408623,0.543,1732,"asian"
6037408624,0.65,2025,"asian"
6037408625,0.524,1851,"asian"
6037408626,0.743,2864,"asian"
6037408627,0.681,1892,"asian"
6037408628,0.623,3361,"asian"
6037408629,0.592,1712,"asian"
6037408631,0.375,1905,"asian"
6037408703,0.788,4555,"asian"
6037408705,0.761,4383,"asian"
6037408707,0.706,4615,"asian"
6037408722,0.605,2694,"asian"
6037408724,0.443,2391,"asian"
6037408725,0.596,3639,"asian"
6037408800,0.056,241,"asian"
6037408900,0.093,530,"asian"
6037409000,0.084,625,"asian"
6037409100,0.262,1431,"asian"
6037430003,0.177,928,"asian"
6037430004,0.208,619,"asian"
6037430005,0.184,690,"asian"
6037430101,0.165,807,"asian"
6037430102,0.089,433,"asian"
6037430200,0.322,317,"asian"
6037430301,0.091,418,"asian"
6037430302,0.067,353,"asian"
6037430400,0.611,2713,"asian"
6037430501,0.161,763,"asian"
6037430502,0.169,1101,"asian"
6037430600,0.517,2364,"asian"
6037430701,0.464,2463,"asian"
6037430721,0.56,2031,"asian"
6037430723,0.526,2585,"asian"
6037430724,0.59,2973,"asian"
6037430801,0.572,3852,"asian"
6037430802,0.749,3305,"asian"
6037430803,0.616,3283,"asian"
6037430901,0.17,780,"asian"
6037430902,0.242,1262,"asian"
6037431002,0.102,284,"asian"
6037431003,0.087,404,"asian"
6037577605,0.133,554,"asian"
6037577606,0.019,76,"asian"
6037577700,0.244,1124,"asian"
6037577800,0.062,293,"asian"
6037577900,0.192,1115,"asian"
6037578000,0.134,891,"asian"
6037578100,0.128,302,"asian"
6037599000,0.001,3,"asian"
6037599100,0.045,31,"asian"
6037600100,0.002,15,"asian"
6037600201,0,0,"asian"
6037600202,0,0,"asian"
6037600302,0.004,13,"asian"
6037600303,0,0,"asian"
6037600304,0.012,49,"asian"
6037600400,0,0,"asian"
6037600501,0.016,44,"asian"
6037600601,0.002,5,"asian"
6037600602,0.026,71,"asian"
6037600702,0.019,88,"asian"
6037600703,0.016,27,"asian"
6037600704,0.041,134,"asian"
6037600801,0.023,67,"asian"
6037600802,0.015,41,"asian"
6037600902,0.022,140,"asian"
6037600911,0,0,"asian"
6037600912,0.006,29,"asian"
6037601001,0.005,12,"asian"
6037601002,0.019,98,"asian"
6037601100,0.039,267,"asian"
6037601202,0.075,308,"asian"
6037601211,0,0,"asian"
6037601212,0.014,86,"asian"
6037601301,0.041,74,"asian"
6037601302,0.041,291,"asian"
6037601303,0.032,176,"asian"
6037601401,0.043,283,"asian"
6037577604,0.034,55,"asian"
6037601402,0.014,66,"asian"
6037601501,0.006,23,"asian"
6037601502,0.004,16,"asian"
6037601600,0.067,267,"asian"
6037601700,0.039,199,"asian"
6053011306,0.002,6,"asian"
6053011400,0.034,151,"asian"
6053011502,0.008,16,"asian"
6053011604,0.014,31,"asian"
6053011605,0.087,265,"asian"
6053011606,0.013,37,"asian"
6053011700,0.053,198,"asian"
6053011801,0.019,31,"asian"
6053011802,0.009,15,"asian"
6053011901,0.192,378,"asian"
6053011902,0.066,107,"asian"
6053012000,0.089,348,"asian"
6053012100,0.055,122,"asian"
6053012200,0.089,228,"asian"
6053012302,0.037,78,"asian"
6053012401,0.058,94,"asian"
6053012402,0.076,208,"asian"
6053012503,0.037,101,"asian"
6053012504,0.037,105,"asian"
6053012601,0.072,159,"asian"
6053012700,0.037,130,"asian"
6053012800,0.028,139,"asian"
6053013000,0.134,518,"asian"
6053013100,0.121,298,"asian"
6053013200,0.117,475,"asian"
6053013300,0.053,338,"asian"
6053013400,0.062,100,"asian"
6053013500,0.082,396,"asian"
6053013600,0.062,275,"asian"
6053013700,0.136,594,"asian"
6053013800,0.129,730,"asian"
6053013900,0.047,106,"asian"
6053014000,0.097,229,"asian"
6053014102,0.098,367,"asian"
6053014104,0.08,165,"asian"
6053014105,0.068,230,"asian"
6053014108,0.1,551,"asian"
6053014109,0.094,339,"asian"
6053014110,0.069,456,"asian"
6053014201,0.179,907,"asian"
6053014202,0.204,881,"asian"
6053014301,0.144,538,"asian"
6053014302,0.072,310,"asian"
6053014500,0.107,493,"asian"
6053014601,0.006,33,"asian"
6059110402,0.208,1210,"asian"
6059110500,0.291,2358,"asian"
6059110603,0.194,1532,"asian"
6059110604,0.613,5633,"asian"
6059110605,0.652,4245,"asian"
6059110606,0.337,1434,"asian"
6059110607,0.402,1742,"asian"
6059980000,0.2,6,"asian"
6059990100,NA,NA,"asian"
6061020104,0.024,24,"asian"
6061020105,0.047,72,"asian"
6061020106,0.017,23,"asian"
6061020107,0.009,26,"asian"
6061020200,0.012,73,"asian"
6061020300,0.005,22,"asian"
6061020401,0.02,48,"asian"
6061020402,0.006,21,"asian"
6061020501,0.055,163,"asian"
6061020502,0.012,53,"asian"
6061020601,0.053,391,"asian"
6061020604,0.033,193,"asian"
6061020605,0.077,466,"asian"
6061020606,0.171,738,"asian"
6061020607,0.037,215,"asian"
6061020608,0.031,116,"asian"
6061020710,0.059,288,"asian"
6061020711,0.034,165,"asian"
6061020712,0.061,208,"asian"
6061020713,0.033,104,"asian"
6061020714,0.061,230,"asian"
6061020715,0.076,220,"asian"
6061020717,0.219,1169,"asian"
6061020805,0.088,353,"asian"
6061020806,0.021,80,"asian"
6061020901,0.011,28,"asian"
6061020908,0.073,552,"asian"
6061021003,0.002,14,"asian"
6061021034,0.134,588,"asian"
6061021037,0.195,455,"asian"
6061021038,0.076,583,"asian"
6061021039,0.031,46,"asian"
6061021040,0.049,168,"asian"
6061021043,0.084,343,"asian"
6061021044,0.081,461,"asian"
6061021045,0.036,113,"asian"
6067004910,0.281,1318,"asian"
6067005002,0.215,1702,"asian"
6067005003,0.403,1694,"asian"
6067005004,0.364,1630,"asian"
6067005101,0.345,1735,"asian"
6067005102,0.267,1248,"asian"
6067005201,0.113,421,"asian"
6067005202,0.096,353,"asian"
6067005204,0.072,334,"asian"
6067005205,0.1,330,"asian"
6067005301,0.058,98,"asian"
6067005402,0.144,375,"asian"
6067005403,0.128,290,"asian"
6067005404,0.049,290,"asian"
6067005502,0.078,454,"asian"
6067005505,0.082,421,"asian"
6067005506,0.087,362,"asian"
6067005508,0.192,774,"asian"
6067005509,0.144,323,"asian"
6067005510,0.104,580,"asian"
6067005601,0.187,1298,"asian"
6067005605,0.229,867,"asian"
6067005606,0.117,562,"asian"
6067005701,0.038,147,"asian"
6067005702,0.046,215,"asian"
6067005801,0.043,236,"asian"
6067005803,0.114,429,"asian"
6067005804,0.123,297,"asian"
6067005901,0.093,632,"asian"
6067005903,0.085,237,"asian"
6067005904,0.163,862,"asian"
6067006002,0.066,339,"asian"
6067006003,0.067,319,"asian"
6067006004,0.036,89,"asian"
6067006101,0.163,783,"asian"
6067006102,0.179,701,"asian"
6067006202,0.026,105,"asian"
6067006203,0.317,1266,"asian"
6067006204,0.16,591,"asian"
6067006300,0.063,320,"asian"
6067006400,0.042,229,"asian"
6067006501,0.159,695,"asian"
6067006502,0.329,835,"asian"
6067006600,0.113,854,"asian"
6071010419,0.004,17,"asian"
6071010420,0,0,"asian"
6071010422,0.027,53,"asian"
6071010424,0.018,35,"asian"
6071010425,0,0,"asian"
6071010426,0.033,76,"asian"
6071010427,0.044,121,"asian"
6071010428,0.007,25,"asian"
6071010429,0.103,435,"asian"
6071010430,0.013,40,"asian"
6071010431,0.044,80,"asian"
6071010432,0,0,"asian"
6071010433,0.008,37,"asian"
6071010434,0.023,30,"asian"
6071010435,0.001,2,"asian"
6071010436,0.018,18,"asian"
6071010700,0.011,43,"asian"
6071010803,0.007,22,"asian"
6071010804,0.005,12,"asian"
6071010805,0,0,"asian"
6071010806,0,0,"asian"
6071010903,0,0,"asian"
6071010904,0.031,65,"asian"
6071010905,0.031,46,"asian"
6071010906,0.046,42,"asian"
6071011002,0.007,10,"asian"
6071011003,0,0,"asian"
6071011004,0.011,11,"asian"
6071011101,0.068,209,"asian"
6071011102,0.025,45,"asian"
6071011203,0,0,"asian"
6071011204,0.006,10,"asian"
6071011205,0.01,11,"asian"
6071011206,0.081,62,"asian"
6071011300,0.008,10,"asian"
6071011404,0.001,4,"asian"
6071011405,0.01,17,"asian"
6071011406,0.01,30,"asian"
6071011407,0.005,9,"asian"
6071011408,0,0,"asian"
6071011500,0.001,2,"asian"
6071011601,0.049,266,"asian"
6071011602,0.072,135,"asian"
6073020017,0.053,165,"asian"
6073020019,0.067,509,"asian"
6073020021,0.156,868,"asian"
6073020023,0.037,148,"asian"
6073020024,0.027,117,"asian"
6073020025,0.091,472,"asian"
6073020026,0.092,363,"asian"
6073020028,0.013,50,"asian"
6073020029,0.068,407,"asian"
6073020030,0.206,1683,"asian"
6073020031,0.08,547,"asian"
6073020032,0.055,192,"asian"
6073020033,0.052,248,"asian"
6073020034,0.022,61,"asian"
6073020035,0.062,402,"asian"
6073020036,0.049,170,"asian"
6073020037,0.049,250,"asian"
6073020038,0.38,1966,"asian"
6073020039,0.228,423,"asian"
6073020040,0.106,442,"asian"
6073020041,0.032,91,"asian"
6073020042,0.029,136,"asian"
6073020043,0.134,747,"asian"
6073020044,0.125,1074,"asian"
6073020105,0.036,139,"asian"
6073020106,0.093,335,"asian"
6073020107,0.093,448,"asian"
6073020108,0.063,332,"asian"
6073020109,0.059,297,"asian"
6073020110,0.114,938,"asian"
6073020111,0.22,832,"asian"
6073020202,0.02,143,"asian"
6073020206,0.037,217,"asian"
6073020207,0.018,92,"asian"
6073020208,0.027,95,"asian"
6073020209,0.033,157,"asian"
6073020210,0.061,326,"asian"
6073020211,0.039,232,"asian"
6073020213,0.006,26,"asian"
6073020214,0.015,75,"asian"
6073020304,0.068,439,"asian"
6073020305,0.088,509,"asian"
6073020308,0.067,422,"asian"
6073020309,0.086,394,"asian"
6081609100,0.186,302,"asian"
6081609201,0.135,468,"asian"
6081609202,0.195,1014,"asian"
6081609300,0.086,287,"asian"
6081609400,0.174,602,"asian"
6081609500,0.215,1041,"asian"
6081609601,0.211,796,"asian"
6081609602,0.198,357,"asian"
6081609603,0.12,579,"asian"
6081609700,0.083,405,"asian"
6081609800,0.138,642,"asian"
6081609900,0.064,197,"asian"
6081610000,0.13,641,"asian"
6081610100,0.084,217,"asian"
6081610201,0.055,281,"asian"
6081610202,0.234,1137,"asian"
6081610203,0.034,107,"asian"
6081610302,0.148,595,"asian"
6081610303,0.475,3435,"asian"
6081610304,0.404,1834,"asian"
6081610400,0.074,441,"asian"
6081610500,0.02,102,"asian"
6081610601,0.044,250,"asian"
6081610602,0.083,296,"asian"
6081610700,0.132,795,"asian"
6081610800,0.079,330,"asian"
6081610901,0.109,423,"asian"
6081610902,0.131,411,"asian"
6081611000,0.075,528,"asian"
6081611100,0.144,913,"asian"
6081611200,0.07,186,"asian"
6081611300,0.1,509,"asian"
6081611400,0.22,962,"asian"
6081611500,0.178,500,"asian"
6081611600,0.163,397,"asian"
6081611700,0.054,307,"asian"
6081611800,0.04,198,"asian"
6081611901,0.103,476,"asian"
6081611902,0.103,677,"asian"
6081612001,0.045,183,"asian"
6081612002,0.026,84,"asian"
6081612101,0.02,71,"asian"
6081612102,0.051,194,"asian"
6081612500,0.259,1214,"asian"
6089012605,0.003,5,"asian"
6089012606,0.011,38,"asian"
6089012701,0.012,55,"asian"
6089012702,0.022,60,"asian"
6091010000,0,0,"asian"
6093000100,0,0,"asian"
6093000200,0.016,30,"asian"
6093000300,0.014,56,"asian"
6093000600,0.002,3,"asian"
6093000701,0.014,53,"asian"
6093000702,0.004,18,"asian"
6093000703,0,0,"asian"
6093000800,0.006,21,"asian"
6093000901,0.009,39,"asian"
6093000902,0.073,255,"asian"
6093001001,0,0,"asian"
6093001002,0,0,"asian"
6093001003,0,0,"asian"
6093001100,0.011,24,"asian"
6093001200,0,0,"asian"
6093001300,0.012,31,"asian"
6095250103,0.29,1266,"asian"
6095250104,0.421,899,"asian"
6095250105,0.493,3547,"asian"
6095250106,0.439,1621,"asian"
6095250200,0.17,734,"asian"
6095250300,0.251,811,"asian"
6095250400,0.149,506,"asian"
6095250501,0.01,24,"asian"
6095250502,0.204,684,"asian"
6095250601,0.129,678,"asian"
6095250604,0.432,1912,"asian"
6095250605,0.307,1281,"asian"
6095250701,0.098,358,"asian"
6095250801,0.154,677,"asian"
6095250900,0.184,480,"asian"
6095251000,0.095,246,"asian"
6095251100,0.073,232,"asian"
6095251200,0.165,557,"asian"
6095251300,0.087,285,"asian"
6095251400,0.107,637,"asian"
6095251500,0.057,216,"asian"
6095251600,0.034,79,"asian"
6095251701,0.113,386,"asian"
6095251702,0.318,890,"asian"
6113010402,0.242,1122,"asian"
6113010501,0.433,3855,"asian"
6113010505,0.296,1438,"asian"
